,date,open,close
137,2010-10-15,6.048,6.364
138,2010-10-18,6.447,6.371
139,2010-10-19,6.354,6.497
140,2010-10-20,6.364,6.47
141,2010-10-21,6.47,6.264
142,2010-10-22,6.165,6.155
143,2010-10-25,6.165,6.284
144,2010-10-26,6.314,6.201
145,2010-10-27,6.178,6.168
146,2010-10-28,6.181,6.238
147,2010-10-29,6.244,6.118
148,2010-11-01,6.145,6.171
149,2010-11-02,6.171,6.201
150,2010-11-03,6.191,6.331
151,2010-11-04,6.291,6.288
152,2010-11-05,6.347,6.291
153,2010-11-08,6.304,6.361
154,2010-11-09,6.367,6.198
155,2010-11-10,6.161,6.025
156,2010-11-11,6.048,6.128
157,2010-11-12,6.052,5.713
158,2010-11-15,5.733,5.753
159,2010-11-16,5.749,5.55
160,2010-11-17,5.507,5.583
161,2010-11-18,5.626,5.709
162,2010-11-19,5.716,5.653
163,2010-11-22,5.583,5.543
164,2010-11-23,5.51,5.5
165,2010-11-24,5.467,5.57
166,2010-11-25,5.586,5.633
167,2010-11-26,5.626,5.547
168,2010-11-29,5.513,5.557
169,2010-11-30,5.533,5.447
170,2010-12-01,5.447,5.48
171,2010-12-02,5.553,5.487
172,2010-12-03,5.503,5.507
173,2010-12-06,5.517,5.563
174,2010-12-07,5.547,5.56
175,2010-12-08,5.55,5.48
176,2010-12-09,5.473,5.387
177,2010-12-10,5.384,5.43
178,2010-12-13,5.434,5.523
179,2010-12-14,5.523,5.497
180,2010-12-15,5.517,5.513
181,2010-12-16,5.523,5.467
182,2010-12-17,5.467,5.434
183,2010-12-20,5.447,5.36
184,2010-12-21,5.374,5.507
185,2010-12-22,5.52,5.394
186,2010-12-24,5.384,5.463
187,2010-12-27,5.523,5.341
188,2010-12-28,5.344,5.301
189,2010-12-29,5.301,5.241
190,2010-12-30,5.241,5.208
191,2010-12-31,5.211,5.247
192,2011-01-04,5.257,5.324
193,2011-01-05,5.314,5.294
194,2011-01-06,5.294,5.254
195,2011-01-07,5.251,5.454
196,2011-01-10,5.394,5.311
197,2011-01-11,5.284,5.38
198,2011-01-12,5.394,5.45
199,2011-01-13,5.477,5.43
200,2011-01-14,5.414,5.314
201,2011-01-17,5.254,5.111
202,2011-01-18,5.118,5.098
203,2011-01-19,5.101,5.148
204,2011-01-20,5.144,4.958
205,2011-01-21,4.942,5.035
206,2011-01-24,5.035,5.002
207,2011-01-25,5.022,5.041
208,2011-01-26,5.035,5.071
209,2011-01-27,5.035,5.095
210,2011-01-28,5.091,5.051
211,2011-01-31,5.051,5.088
212,2011-02-01,5.091,5.131
213,2011-02-09,5.101,5.068
214,2011-02-10,5.068,5.134
215,2011-02-11,5.111,5.151
216,2011-02-14,5.148,5.317
217,2011-02-15,5.321,5.257
218,2011-02-16,5.254,5.277
219,2011-02-17,5.304,5.311
220,2011-02-18,5.284,5.311
221,2011-02-21,5.251,5.307
222,2011-02-22,5.311,5.141
223,2011-02-23,5.148,5.178
224,2011-02-24,5.178,5.171
225,2011-02-25,5.188,5.281
226,2011-02-28,5.254,5.294
227,2011-03-01,5.301,5.331
228,2011-03-02,5.301,5.377
229,2011-03-03,5.384,5.45
230,2011-03-04,5.467,5.543
231,2011-03-07,5.576,5.563
232,2011-03-08,5.563,5.533
233,2011-03-09,5.55,5.547
234,2011-03-10,5.517,5.4
235,2011-03-11,5.377,5.334
236,2011-03-14,5.317,5.374
237,2011-03-15,5.324,5.264
238,2011-03-16,5.271,5.301
239,2011-03-17,5.257,5.221
240,2011-03-18,5.281,5.261
241,2011-03-21,5.251,5.241
242,2011-03-22,5.261,5.321
243,2011-03-23,5.304,5.351
244,2011-03-24,5.347,5.311
245,2011-03-25,5.311,5.404
246,2011-03-28,5.44,5.427
247,2011-03-29,5.437,5.483
248,2011-03-30,5.477,5.444
249,2011-03-31,5.444,5.344
250,2011-04-01,5.344,5.507
251,2011-04-06,5.517,5.65
252,2011-04-07,5.65,5.716
253,2011-04-08,5.703,5.706
254,2011-04-11,5.709,5.66
255,2011-04-12,5.683,5.67
256,2011-04-13,5.65,5.999
257,2011-04-14,6.138,6.045
258,2011-04-15,6.052,6.225
259,2011-04-18,6.205,6.271
260,2011-04-19,6.191,6.125
261,2011-04-20,6.125,6.005
262,2011-04-21,6.048,6.022
263,2011-04-22,5.982,5.935
264,2011-04-25,5.942,6.009
265,2011-04-26,5.995,6.122
266,2011-04-27,6.125,6.075
267,2011-04-28,6.122,6.188
268,2011-04-29,6.181,6.048
269,2011-05-03,6.032,6.055
270,2011-05-04,5.982,5.935
271,2011-05-05,5.859,5.892
272,2011-05-06,5.832,5.829
273,2011-05-13,5.816,5.872
274,2011-05-16,5.802,5.699
275,2011-05-17,5.699,5.935
276,2011-05-18,5.896,6.018
277,2011-05-19,6.038,5.959
278,2011-05-20,5.955,6.095
279,2011-05-23,6.072,5.949
280,2011-05-24,5.915,6.035
281,2011-05-26,5.959,5.912
282,2011-05-27,5.882,5.849
283,2011-05-30,5.806,5.839
284,2011-05-31,5.839,5.869
285,2011-06-01,5.866,5.793
286,2011-06-02,5.716,5.55
287,2011-06-03,5.52,5.553
288,2011-06-07,5.5,5.6
289,2011-06-08,5.59,5.547
290,2011-06-09,5.517,5.5
291,2011-06-10,5.487,5.493
292,2011-06-13,5.447,5.42
293,2011-06-14,5.417,5.487
294,2011-06-15,5.47,5.404
295,2011-06-16,5.364,5.307
296,2011-06-17,5.331,5.281
297,2011-06-20,5.284,5.324
298,2011-06-21,5.337,5.41
299,2011-06-22,5.417,5.404
300,2011-06-23,5.384,5.517
301,2011-06-24,5.49,5.646
302,2011-06-27,5.643,5.68
303,2011-06-28,5.783,5.663
304,2011-06-29,5.693,5.527
305,2011-06-30,5.547,5.673
306,2011-07-01,5.699,5.626
307,2011-07-04,5.646,5.832
308,2011-07-05,5.816,5.783
309,2011-07-06,5.753,5.729
310,2011-07-07,5.816,5.746
311,2011-07-08,5.746,5.822
312,2011-07-11,5.779,5.783
313,2011-07-12,5.739,5.65
314,2011-07-13,5.733,5.829
315,2011-07-14,5.839,5.842
316,2011-07-15,5.832,5.979
317,2011-07-18,5.982,5.962
318,2011-07-19,5.899,5.829
319,2011-07-20,5.879,5.829
320,2011-07-21,5.822,5.709
321,2011-07-22,5.733,5.719
322,2011-07-25,5.683,5.606
323,2011-07-26,5.61,5.726
324,2011-07-27,5.666,5.709
325,2011-07-28,5.653,5.6
326,2011-07-29,5.623,5.763
327,2011-08-01,5.716,5.716
328,2011-08-02,5.666,5.65
329,2011-08-03,5.576,5.603
330,2011-08-04,5.613,5.613
331,2011-08-05,5.497,5.417
332,2011-08-08,5.39,5.317
333,2011-08-09,5.231,5.327
334,2011-08-10,5.4,5.347
335,2011-08-11,5.261,5.46
336,2011-08-12,5.48,5.53
337,2011-08-15,5.533,5.693
338,2011-08-16,5.68,5.666
339,2011-08-18,5.676,5.56
340,2011-08-19,5.45,5.517
341,2011-08-22,5.497,5.457
342,2011-08-23,5.463,5.53
343,2011-08-24,5.543,5.447
344,2011-08-25,5.483,5.763
345,2011-08-26,5.716,5.776
346,2011-08-29,5.65,5.557
347,2011-08-30,5.59,5.543
348,2011-08-31,5.55,5.6
349,2011-09-01,5.6,5.626
350,2011-09-05,5.517,5.467
351,2011-09-06,5.434,5.437
352,2011-09-07,5.48,5.537
353,2011-09-08,5.537,5.507
354,2011-09-09,5.533,5.477
355,2011-09-13,5.384,5.49
356,2011-09-14,5.497,5.457
357,2011-09-15,5.467,5.503
358,2011-09-16,5.533,5.65
359,2011-09-19,5.586,5.517
360,2011-09-20,5.5,5.563
361,2011-09-21,5.563,5.67
362,2011-09-22,5.61,5.55
363,2011-09-23,5.454,5.523
364,2011-09-26,5.46,5.331
365,2011-09-27,5.384,5.374
366,2011-09-28,5.41,5.317
367,2011-09-29,5.284,5.331
368,2011-09-30,5.344,5.331
369,2011-10-10,5.301,5.151
370,2011-10-11,5.317,5.201
371,2011-10-12,5.168,5.437
372,2011-10-13,5.4,5.434
373,2011-10-14,5.414,5.437
374,2011-10-17,5.477,5.497
375,2011-10-18,5.454,5.324
376,2011-10-19,5.354,5.337
377,2011-10-20,5.317,5.251
378,2011-10-21,5.284,5.327
379,2011-10-24,5.351,5.493
380,2011-10-25,5.49,5.53
381,2011-10-26,5.533,5.567
382,2011-10-27,5.573,5.557
383,2011-10-28,5.65,5.66
384,2011-10-31,5.66,5.61
385,2011-11-01,5.57,5.6
386,2011-11-02,5.53,5.689
387,2011-11-03,5.686,5.61
388,2011-11-04,5.65,5.643
389,2011-11-07,5.6,5.557
390,2011-11-08,5.563,5.563
391,2011-11-09,5.58,5.63
392,2011-11-10,5.576,5.576
393,2011-11-11,5.573,5.507
394,2011-11-14,5.543,5.56
395,2011-11-15,5.543,5.473
396,2011-11-16,5.473,5.327
397,2011-11-17,5.344,5.311
398,2011-11-18,5.281,5.301
399,2011-11-21,5.307,5.301
400,2011-11-22,5.284,5.334
401,2011-11-23,5.351,5.238
402,2011-11-24,5.221,5.264
403,2011-11-25,5.228,5.247
404,2011-11-28,5.257,5.244
405,2011-11-29,5.297,5.304
406,2011-11-30,5.301,5.154
407,2011-12-01,5.294,5.277
408,2011-12-02,5.254,5.304
409,2011-12-05,5.297,5.301
410,2011-12-07,5.284,5.334
411,2011-12-08,5.334,5.297
412,2011-12-09,5.277,5.267
413,2011-12-12,5.271,5.264
414,2011-12-13,5.251,5.271
415,2011-12-14,5.211,5.184
416,2011-12-15,5.154,5.085
417,2011-12-16,5.012,5.078
418,2011-12-19,5.041,5.101
419,2011-12-20,5.085,5.095
420,2011-12-21,5.141,5.098
421,2011-12-22,5.088,5.134
422,2011-12-23,5.128,5.125
423,2011-12-26,5.118,5.125
424,2011-12-27,5.121,5.144
425,2011-12-28,5.125,5.085
426,2011-12-29,5.068,5.088
427,2011-12-30,5.101,5.181
428,2012-01-04,5.181,5.038
429,2012-01-05,5.038,5.115
430,2012-01-06,5.101,5.101
431,2012-01-09,5.105,5.244
432,2012-01-20,5.56,5.576
433,2012-01-30,5.586,5.553
434,2012-01-31,5.557,5.53
435,2012-02-01,5.51,5.467
436,2012-02-02,5.483,5.623
437,2012-02-03,5.603,5.646
438,2012-02-06,5.65,5.593
439,2012-02-07,5.563,5.513
440,2012-02-08,5.51,5.616
441,2012-02-10,5.583,5.62
442,2012-02-13,5.58,5.543
443,2012-02-14,5.533,5.517
444,2012-02-15,5.513,5.523
445,2012-02-16,5.523,5.467
446,2012-02-17,5.497,5.467
447,2012-02-20,5.563,5.467
448,2012-02-21,5.477,5.48
449,2012-02-22,5.48,5.523
450,2012-02-23,5.523,5.527
451,2012-02-24,5.547,5.606
452,2012-02-27,5.616,5.623
453,2012-02-28,5.626,5.733
454,2012-02-29,5.739,5.683
455,2012-03-01,5.676,5.726
456,2012-03-02,5.726,5.809
457,2012-03-05,5.826,5.739
458,2012-03-06,5.719,5.633
459,2012-03-07,5.583,5.583
460,2012-03-08,5.623,5.66
461,2012-03-09,5.616,5.606
462,2012-03-12,5.61,5.55
463,2012-03-13,5.567,5.6
464,2012-03-14,5.623,5.477
465,2012-03-15,5.48,5.4
466,2012-03-16,5.407,5.45
467,2012-03-19,5.43,5.434
468,2012-03-20,5.424,5.341
469,2012-03-21,5.384,5.351
470,2012-03-22,5.354,5.38
471,2012-03-23,5.354,5.321
472,2012-03-26,5.324,5.331
473,2012-03-27,5.354,5.341
474,2012-03-28,5.337,5.244
475,2012-03-29,5.244,5.174
476,2012-03-30,5.194,5.221
477,2012-04-05,5.221,5.231
478,2012-04-06,5.218,5.314
479,2012-04-09,5.284,5.234
480,2012-04-10,5.224,5.277
481,2012-04-11,5.211,5.261
482,2012-04-12,5.264,5.427
483,2012-04-13,5.434,5.417
484,2012-04-16,5.38,5.377
485,2012-04-17,5.364,5.314
486,2012-04-18,5.324,5.404
487,2012-04-19,5.417,5.437
488,2012-04-20,5.417,5.51
489,2012-04-23,5.497,5.457
490,2012-04-24,5.45,5.57
491,2012-04-25,5.523,5.603
492,2012-04-26,5.61,5.51
493,2012-04-27,5.527,5.503
494,2012-05-02,5.557,5.576
495,2012-05-03,5.576,5.527
496,2012-05-04,5.52,5.553
497,2012-05-07,5.52,5.517
498,2012-05-08,5.503,5.497
499,2012-05-09,5.467,5.37
500,2012-05-10,5.37,5.36
501,2012-05-11,5.36,5.324
502,2012-05-14,5.364,5.297
503,2012-05-15,5.284,5.324
504,2012-05-16,5.317,5.238
505,2012-05-17,5.251,5.297
506,2012-05-18,5.251,5.224
507,2012-05-21,5.224,5.241
508,2012-05-22,5.261,5.307
509,2012-05-24,5.277,5.221
510,2012-05-25,5.224,5.191
511,2012-05-28,5.191,5.254
512,2012-05-29,5.251,5.294
513,2012-05-30,5.271,5.218
514,2012-05-31,5.208,5.214
515,2012-06-01,5.218,5.244
516,2012-06-04,5.188,5.118
517,2012-06-05,5.131,5.071
518,2012-06-06,5.085,5.091
519,2012-06-07,5.128,5.055
520,2012-06-08,5.068,4.922
521,2012-06-11,4.935,4.915
522,2012-06-12,4.885,4.829
523,2012-06-13,4.845,4.932
524,2012-06-14,4.905,4.865
525,2012-06-15,4.889,5.038
526,2012-06-18,5.031,5.055
527,2012-06-19,5.035,5.068
528,2012-06-20,5.095,5.061
529,2012-06-21,5.058,4.952
530,2012-06-25,4.945,4.909
531,2012-06-26,4.922,4.952
532,2012-06-27,4.955,4.938
533,2012-06-28,4.938,4.895
534,2012-06-29,4.909,5.038
535,2012-07-02,5.061,5.035
536,2012-07-03,5.022,5.028
537,2012-07-04,5.028,5.078
538,2012-07-05,5.061,5.048
539,2012-07-06,4.968,5.031
540,2012-07-09,5.005,4.889
541,2012-07-10,4.892,4.955
542,2012-07-11,4.938,4.938
543,2012-07-12,4.925,4.945
544,2012-07-13,4.918,4.978
545,2012-07-16,4.985,4.935
546,2012-07-17,4.935,4.995
547,2012-07-18,4.978,4.988
548,2012-07-19,4.982,4.992
549,2012-07-20,4.942,4.935
550,2012-07-23,4.905,4.922
551,2012-07-24,4.902,4.918
552,2012-07-25,4.918,4.865
553,2012-07-26,4.865,4.869
554,2012-07-27,4.892,4.902
555,2012-07-30,4.905,4.935
556,2012-07-31,4.948,5.018
557,2012-08-01,5.012,5.038
558,2012-08-02,5.038,5.038
559,2012-08-03,5.035,5.035
560,2012-08-06,5.028,5.018
561,2012-08-07,5.015,4.972
562,2012-08-08,4.968,4.998
563,2012-08-09,4.995,4.998
564,2012-08-10,5.008,5.012
565,2012-08-13,5.018,4.995
566,2012-08-14,4.995,5.071
567,2012-08-15,5.038,5.018
568,2012-08-16,4.995,4.955
569,2012-08-17,4.955,5.005
570,2012-08-20,4.982,4.935
571,2012-08-21,4.935,4.915
572,2012-08-22,4.918,4.875
573,2012-08-23,4.879,4.859
574,2012-08-24,4.849,4.776
575,2012-08-27,4.772,4.689
576,2012-08-28,4.696,4.776
577,2012-08-29,4.752,4.746
578,2012-08-30,4.706,4.746
579,2012-08-31,4.732,4.716
580,2012-09-03,4.726,4.722
581,2012-09-04,4.722,4.609
582,2012-09-05,4.603,4.526
583,2012-09-06,4.53,4.563
584,2012-09-07,4.586,4.722
585,2012-09-10,4.719,4.676
586,2012-09-11,4.656,4.659
587,2012-09-12,4.679,4.646
588,2012-09-13,4.639,4.616
589,2012-09-14,4.646,4.669
590,2012-09-17,4.659,4.556
591,2012-09-18,4.546,4.49
592,2012-09-19,4.493,4.433
593,2012-09-20,4.423,4.324
594,2012-09-21,4.32,4.28
595,2012-09-24,4.26,4.29
596,2012-09-25,4.28,4.234
597,2012-09-26,4.237,4.201
598,2012-09-27,4.201,4.33
